10	300
moo-hyunroh	moo-hyunroh_2003_06_07_19_00-shot07_92-Track1-Frame17693-Face1	hidekimatsui	hidekimatsui_2005_07_28_19_00-shot28_142-Track1-Frame42809-Face1
yukioedano	yukioedano_2010_03_23_19_00-shot23_60-Track1-Frame14813-Face1	jiabaowen	jiabaowen_2010_03_14_19_00-shot14_52-Track1-Frame16116-Face1
hidekimatsui	hidekimatsui_2006_04_28_19_00-shot28_185-Track1-Frame45249-Face1	shinrikyoaum	shinrikyoaum_2004_02_26_19_00-shot26_59-Track1-Frame13115-Face1
syunsaito	syunsaito_2008_10_07_19_00-shot07_99-Track1-Frame31108-Face1	pervezmusharraf	pervezmusharraf_2001_12_22_19_00-shot22_102-Track1-Frame38736-Face1
donaldrumsfeld	donaldrumsfeld_2003_03_29_19_00-shot29_137-Track1-Frame34675-Face1	akitakasaiki	akitakasaiki_2008_06_07_19_00-shot07_154-Track1-Frame39085-Face1
ichiroozawa	ichiroozawa_2008_09_21_19_00-shot21_72-Track1-Frame17128-Face1	makikotanaka	makikotanaka_2001_08_07_19_00-shot07_60-Track3-Frame14073-Face1
mizuhofukushima	mizuhofukushima_2007_07_11_19_00-shot11_76-Track1-Frame12815-Face1	shigeofukuchi	shigeofukuchi_2008_01_25_19_00-shot25_84-Track1-Frame28342-Face1
tsuyoshiyamashita	tsuyoshiyamashita_2007_11_22_19_00-shot22_69-Track1-Frame13535-Face1	syunsaito	syunsaito_2008_09_14_19_00-shot14_94-Track7-Frame25141-Face1
masahikokhomura	masahikokhomura_2008_07_22_19_00-shot22_25-Track1-Frame4536-Face1	katsuyaokada	katsuyaokada_2004_05_18_19_00-shot18_44-Track1-Frame5852-Face1
hidekimatsui	hidekimatsui_2005_10_06_19_00-shot06_173-Track1-Frame46222-Face1	saddamhussein	saddamhussein_2003_03_16_19_00-shot16_26-Track1-Frame8938-Face1
junichirokoizumi	junichirokoizumi_2005_04_07_19_00-shot07_153-Track1-Frame34244-Face1	nicolassakozy	nicolassakozy_2007_05_03_19_00-shot03_64-Track1-Frame15956-Face1
natsuoyamaguchi	natsuoyamaguchi_2010_01_04_19_00-shot04_47-Track1-Frame10743-Face1	banrikaieda	banrikaieda_2011_05_17_19_00-shot17_41-Track1-Frame34477-Face1
naokotakahashi	naokotakahashi_2005_05_09_19_00-shot09_181-Track1-Frame47650-Face2	georgebush	georgebush_2005_09_02_19_00-shot02_77-Track1-Frame21137-Face1
masahikokhomura	masahikokhomura_2008_07_22_19_00-shot22_25-Track1-Frame4536-Face1	kikokawashima	kikokawashima_2006_09_11_19_00-shot11_74-Track1-Frame18394-Face1
jong-ilkim	jong-ilkim_2005_05_12_19_00-shot12_5-Track1-Frame472-Face1	yoshitosengoku	yoshitosengoku_2010_06_18_19_00-shot18_60-Track1-Frame16115-Face1
katsuyaokada	katsuyaokada_2005_08_23_19_00-shot23_62-Track1-Frame15001-Face1	hillaryclinton	hillaryclinton_2009_02_21_19_00-shot21_10-Track1-Frame1193-Face1
takeshikoizumi	takeshikoizumi_2008_11_23_19_00-shot23_84-Track3-Frame16046-Face1	saenakarai	saenakarai_2008_11_12_19_00-shot12_164-Track1-Frame49254-Face1
yoshimiwatanabe	yoshimiwatanabe_2009_08_08_19_00-shot08_61-Track1-Frame19212-Face1	johnmccain	johnmccain_2008_09_05_19_00-shot05_82-Track1-Frame22927-Face1
barakobama	barakobama_2008_11_08_19_00-shot08_7-Track1-Frame994-Face1	yoichimasuzoe	yoichimasuzoe_2009_06_12_19_00-shot12_94-Track2-Frame25965-Face1
aimiyazato	aimiyazato_2003_10_07_19_00-shot07_177-Track1-Frame42397-Face1	jrtokaibusstaff	jrtokaibusstaff_2008_07_16_19_00-shot16_25-Track3-Frame9915-Face1
seijimaehara	seijimaehara_2010_11_24_19_00-shot24_87-Track1-Frame29045-Face1	masayoshison	masayoshison_2004_02_27_19_00-shot27_132-Track1-Frame40710-Face1
masahikokhomura	masahikokhomura_2007_08_27_19_00-shot27_115-Track1-Frame17201-Face1	shigeofukuchi	shigeofukuchi_2008_05_27_19_00-shot27_94-Track1-Frame30580-Face1
banrikaieda	banrikaieda_2011_01_14_19_00-shot14_75-Track2-Frame28380-Face1	shizukaarakawa	shizukaarakawa_2006_03_04_19_00-shot04_99-Track1-Frame23965-Face1
naokotakahashi	naokotakahashi_2004_11_20_19_00-shot20_199-Track1-Frame48577-Face1	yumieyoshiba	yumieyoshiba_2006_02_11_19_00-shot11_213-Track1-Frame50767-Face1
fujiomitarai	fujiomitarai_2009_08_03_19_00-shot03_85-Track1-Frame26009-Face2	akitakasaiki	akitakasaiki_2008_06_07_19_00-shot07_154-Track1-Frame39085-Face1
junichirokoizumi	junichirokoizumi_2003_06_13_19_00-shot13_59-Track1-Frame16886-Face1	hillaryclinton	hillaryclinton_2008_02_02_19_00-shot02_65-Track1-Frame25395-Face1
jong-ilkim	jong-ilkim_2007_06_21_19_00-shot21_38-Track1-Frame10918-Face1	colinpowell	colinpowell_2004_04_21_19_00-shot21_33-Track1-Frame6983-Face1
shinrikyoaum	shinrikyoaum_2006_09_15_19_00-shot15_59-Track1-Frame13725-Face1	kotomitsuki	kotomitsuki_2001_09_23_19_00-shot23_88-Track1-Frame26678-Face1
masayoshison	masayoshison_2005_03_26_19_00-shot26_51-Track1-Frame11030-Face1	ichirosuzuki	ichirosuzuki_2005_01_19_19_00-shot19_149-Track1-Frame43794-Face1
shoichinakagawa	shoichinakagawa_2009_02_17_19_00-shot17_68-Track1-Frame10814-Face1	syunsaito	syunsaito_2008_02_04_19_00-shot04_119-Track1-Frame35456-Face1
mahmoudahmadinejad	mahmoudahmadinejad_2006_02_05_19_00-shot05_116-Track1-Frame23481-Face1	shohakuho	shohakuho_2010_09_26_19_00-shot26_18-Track1-Frame5522-Face1
naotokan	naotokan_2002_12_09_19_00-shot09_113-Track1-Frame33086-Face2	taroaso	taroaso_2008_11_17_19_00-shot17_14-Track1-Frame2787-Face1
kazuhitohikima	kazuhitohikima_2008_05_14_19_00-shot14_74-Track4-Frame18625-Face1	takakodoi	takakodoi_2001_07_11_19_00-shot11_42-Track1-Frame8361-Face1
marionjones	marionjones_2007_11_16_19_00-shot16_163-Track1-Frame40316-Face1	akinoriasashoryu	akinoriasashoryu_2004_07_19_19_00-shot19_175-Track1-Frame42823-Face1
renhomurata	renhomurata_2010_04_26_19_00-shot26_92-Track26-Frame26384-Face1	tsuyoshiyamashita	tsuyoshiyamashita_2007_10_30_19_00-shot30_71-Track1-Frame15826-Face1
steffigraf	steffigraf_2007_04_23_19_00-shot23_115-Track1-Frame24044-Face1	bunmeiibuki	bunmeiibuki_2007_06_07_19_00-shot07_32-Track1-Frame11521-Face1
johnmccain	johnmccain_2008_09_27_19_00-shot27_85-Track1-Frame28245-Face1	makikotanaka	makikotanaka_2002_07_24_19_00-shot24_51-Track1-Frame16183-Face1
sadakazutanigaki	sadakazutanigaki_2009_09_30_19_00-shot30_118-Track3-Frame34670-Face2	takakodoi	takakodoi_2001_09_27_19_00-shot27_136-Track1-Frame43190-Face1
akitakasaiki	akitakasaiki_2008_12_07_19_00-shot07_96-Track1-Frame35178-Face1	kazuhitohikima	kazuhitohikima_2008_05_14_19_00-shot14_74-Track3-Frame18509-Face1
daisuketakahashi	daisuketakahashi_2010_03_30_19_00-shot30_166-Track1-Frame44865-Face1	shin	shin_2009_06_17_19_00-shot17_209-Track1-Frame52421-Face1
vladimirputin	vladimirputin_2001_03_23_19_00-shot23_49-Track1-Frame17601-Face1	hideohigashikokubaru	hideohigashikokubaru_2010_08_28_19_00-shot28_85-Track1-Frame41556-Face1
fujiomitarai	fujiomitarai_2007_12_10_19_00-shot10_143-Track1-Frame33583-Face1	takeshiokada	takeshiokada_2009_06_18_19_00-shot18_180-Track1-Frame48149-Face1
colinpowell	colinpowell_2001_09_22_19_00-shot22_43-Track1-Frame13912-Face1	dae-jungkim	dae-jungkim_2001_10_16_19_00-shot16_199-Track1-Frame58204-Face1
kosukekitajima	kosukekitajima_2005_03_10_19_00-shot10_160-Track2-Frame44217-Face2	saenakarai	saenakarai_2005_01_29_19_00-shot29_199-Track1-Frame53077-Face1
kotomitsuki	kotomitsuki_2010_06_15_19_00-shot15_13-Track1-Frame2395-Face1	mahmoudahmadinejad	mahmoudahmadinejad_2006_01_15_19_00-shot15_82-Track1-Frame20825-Face1
ichirosuzuki	ichirosuzuki_2002_07_09_19_00-shot09_132-Track1-Frame41289-Face1	bunmeiibuki	bunmeiibuki_2007_06_07_19_00-shot07_32-Track1-Frame11521-Face1
jiabaowen	jiabaowen_2005_03_14_19_00-shot14_103-Track1-Frame30741-Face1	sennichihoshino	sennichihoshino_2001_12_15_19_00-shot15_175-Track1-Frame45340-Face1
shintaroishihara	shintaroishihara_2007_04_09_19_00-shot09_5-Track1-Frame299-Face1	tonyblair	tonyblair_2001_10_10_19_00-shot10_125-Track1-Frame50289-Face1
renhomurata	renhomurata_2010_04_26_19_00-shot26_93-Track1-Frame27099-Face1	akitakasaiki	akitakasaiki_2008_06_07_19_00-shot07_156-Track1-Frame39256-Face1
tetsuroyano	tetsuroyano_2008_07_05_19_00-shot05_140-Track1-Frame34945-Face1	osamabinladen	osamabinladen_2011_05_02_19_00-shot02_16-Track1-Frame7808-Face1
banrikaieda	banrikaieda_2010_10_19_19_00-shot19_42-Track1-Frame14967-Face1	yumieyoshiba	yumieyoshiba_2009_03_01_19_00-shot01_213-Track1-Frame49040-Face1
renhomurata	renhomurata_2010_04_26_19_00-shot26_93-Track1-Frame27099-Face1	naotokan	naotokan_2002_09_09_19_00-shot09_22-Track1-Frame4738-Face1
aimiyazato	aimiyazato_2003_10_07_19_00-shot07_186-Track1-Frame44131-Face1	tetsuroyano	tetsuroyano_2008_09_04_19_00-shot04_87-Track6-Frame24074-Face2
akitakasaiki	akitakasaiki_2008_06_07_19_00-shot07_158-Track1-Frame39560-Face1	shoichinakagawa	shoichinakagawa_2009_02_17_19_00-shot17_66-Track1-Frame10144-Face1
ebizoichikawa	ebizoichikawa_2010_12_07_19_00-shot07_66-Track1-Frame42978-Face1	ichirosuzuki	ichirosuzuki_2009_07_14_19_00-shot14_161-Track1-Frame45834-Face1
seijimaehara	seijimaehara_2006_04_10_19_00-shot10_155-Track1-Frame28784-Face2	jiabaowen	jiabaowen_2010_10_05_19_00-shot05_6-Track4-Frame1068-Face1
christopherhill	christopherhill_2006_12_23_19_00-shot23_22-Track1-Frame5023-Face1	kenfunato	kenfunato_2008_02_27_19_00-shot27_11-Track2-Frame2589-Face1
zico	zico_2006_05_02_19_00-shot02_162-Track1-Frame44367-Face1	syunsaito	syunsaito_2008_09_14_19_00-shot14_94-Track7-Frame25141-Face1
jianchaoliu	jianchaoliu_2006_05_23_19_00-shot23_95-Track1-Frame32966-Face1	yasuofukuda	yasuofukuda_2008_04_14_19_00-shot14_44-Track1-Frame19648-Face1
mahmoudahmadinejad	mahmoudahmadinejad_2006_01_15_19_00-shot15_7-Track1-Frame670-Face1	yukioedano	yukioedano_2011_04_03_19_00-shot03_59-Track1-Frame46616-Face1
makikotanaka	makikotanaka_2001_07_26_19_00-shot26_68-Track1-Frame20065-Face2	ryoishikawa	ryoishikawa_2009_07_19_19_00-shot19_165-Track2-Frame47409-Face1
tonyblair	tonyblair_2001_10_09_19_00-shot09_139-Track1-Frame45373-Face1	muneosuzuki	muneosuzuki_2002_08_01_19_00-shot01_3-Track2-Frame620-Face1
ichiroozawa	ichiroozawa_2008_06_20_19_00-shot20_69-Track1-Frame17024-Face1	ryutarohashimoto	ryutarohashimoto_2001_04_18_19_00-shot18_105-Track1-Frame27887-Face1
monalisa	monalisa_2008_01_15_19_00-shot15_4-Track1-Frame589-Face1	shinrikyoaum	shinrikyoaum_2003_10_30_19_00-shot30_24-Track1-Frame5651-Face1
tetsuroyano	tetsuroyano_2008_07_25_19_00-shot25_89-Track1-Frame23813-Face1	jyun	jyun_2008_10_07_19_00-shot07_100-Track1-Frame31260-Face1
naokotakahashi	naokotakahashi_2003_01_30_19_00-shot30_145-Track1-Frame44296-Face1	hidekimatsui	hidekimatsui_2003_06_21_19_00-shot21_189-Track1-Frame44135-Face1
yukiohatoyama	yukiohatoyama_2010_01_13_19_00-shot13_71-Track1-Frame18671-Face1	takenorikanzaki	takenorikanzaki_2001_07_11_19_00-shot11_7-Track1-Frame2686-Face1
shintaroishihara	shintaroishihara_2008_01_10_19_00-shot10_195-Track1-Frame41293-Face1	ichirosuzuki	ichirosuzuki_2009_04_16_19_00-shot16_36-Track1-Frame6097-Face1
takenorikanzaki	takenorikanzaki_2006_09_20_19_00-shot20_99-Track1-Frame17012-Face2	jianchaoliu	jianchaoliu_2008_02_14_19_00-shot14_14-Track1-Frame4548-Face1
marionjones	marionjones_2007_10_06_19_00-shot06_80-Track1-Frame19060-Face1	kaoruyosano	kaoruyosano_2009_05_20_19_00-shot20_4-Track1-Frame565-Face1
jyun	jyun_2008_02_07_19_00-shot07_41-Track1-Frame11856-Face1	azumakoshiishi	azumakoshiishi_2010_10_14_19_00-shot14_40-Track1-Frame32583-Face1
barakobama	barakobama_2008_11_06_19_00-shot06_3-Track1-Frame667-Face1	martinahingis	martinahingis_2006_02_04_19_00-shot04_175-Track1-Frame33818-Face1
sadakazutanigaki	sadakazutanigaki_2009_10_02_19_00-shot02_105-Track1-Frame29268-Face1	takenorikanzaki	takenorikanzaki_2002_04_02_19_00-shot02_3-Track2-Frame1150-Face1
akiotoyoda	akiotoyoda_2009_01_20_19_00-shot20_136-Track1-Frame33342-Face1	ryoishikawa	ryoishikawa_2007_08_30_19_00-shot30_189-Track1-Frame45801-Face1
akihiroohta	akihiroohta_2008_09_02_19_00-shot02_59-Track1-Frame10648-Face2	fujiomitarai	fujiomitarai_2007_12_10_19_00-shot10_143-Track1-Frame33583-Face1
takeshiokada	takeshiokada_2009_11_19_19_00-shot19_218-Track1-Frame48313-Face1	dae-jungkim	dae-jungkim_2002_12_23_19_00-shot23_38-Track1-Frame8369-Face1
junichirokoizumi	junichirokoizumi_2006_05_27_19_00-shot27_105-Track1-Frame23924-Face1	ebizoichikawa	ebizoichikawa_2010_12_07_19_00-shot07_68-Track1-Frame43566-Face1
zico	zico_2006_06_26_19_00-shot26_132-Track1-Frame37273-Face1	jrtokaibusstaff	jrtokaibusstaff_2008_07_16_19_00-shot16_25-Track4-Frame10875-Face1
shinzoabe	shinzoabe_2007_04_22_19_00-shot22_71-Track1-Frame20077-Face1	takakodoi	takakodoi_2002_03_11_19_00-shot11_132-Track1-Frame36903-Face1
jyun	jyun_2008_02_07_19_00-shot07_17-Track1-Frame4020-Face1	katsuyaokada	katsuyaokada_2004_09_13_19_00-shot13_83-Track1-Frame29656-Face1
pervezmusharraf	pervezmusharraf_2001_12_22_19_00-shot22_103-Track1-Frame38895-Face1	shizukakamei	shizukakamei_2007_07_07_19_00-shot07_75-Track1-Frame24015-Face1
nariakinakayama	nariakinakayama_2008_09_26_19_00-shot26_25-Track1-Frame6612-Face1	banrikaieda	banrikaieda_2010_11_15_19_00-shot15_73-Track1-Frame40699-Face1
jrtokaibusstaff	jrtokaibusstaff_2008_07_16_19_00-shot16_26-Track1-Frame11015-Face2	sennichihoshino	sennichihoshino_2001_12_15_19_00-shot15_177-Track3-Frame45520-Face1
wataruabe	wataruabe_2006_05_05_19_00-shot05_200-Track1-Frame52785-Face1	mizuhofukushima	mizuhofukushima_2011_01_31_19_00-shot31_69-Track1-Frame29171-Face1
colinpowell	colinpowell_2001_10_18_19_00-shot18_114-Track1-Frame37335-Face1	shinrikyoaum	shinrikyoaum_2006_09_15_19_00-shot15_5-Track2-Frame452-Face1
martinahingis	martinahingis_2006_02_04_19_00-shot04_175-Track1-Frame33818-Face1	yukiohatoyama	yukiohatoyama_2008_09_29_19_00-shot29_6-Track1-Frame533-Face1
akinoriasashoryu	akinoriasashoryu_2005_11_01_19_00-shot01_225-Track1-Frame48831-Face1	sadakazutanigaki	sadakazutanigaki_2010_05_27_19_00-shot27_29-Track1-Frame9618-Face1
jiabaowen	jiabaowen_2005_03_14_19_00-shot14_103-Track1-Frame30741-Face1	masajuroshiokawa	masajuroshiokawa_2001_07_04_19_00-shot04_107-Track1-Frame32001-Face1
shohakuho	shohakuho_2010_08_13_19_00-shot13_35-Track1-Frame13885-Face1	shoichinakagawa	shoichinakagawa_2009_02_17_19_00-shot17_66-Track1-Frame10144-Face1
saenakarai	saenakarai_2006_11_04_19_00-shot04_218-Track1-Frame48795-Face1	naotokan	naotokan_2009_03_05_19_00-shot05_9-Track1-Frame1469-Face1
natsuoyamaguchi	natsuoyamaguchi_2010_01_04_19_00-shot04_46-Track1-Frame10565-Face1	saenakarai	saenakarai_2005_07_12_19_00-shot12_200-Track1-Frame52543-Face1
fujiomitarai	fujiomitarai_2009_08_03_19_00-shot03_85-Track1-Frame26009-Face2	shizukaarakawa	shizukaarakawa_2006_03_27_19_00-shot27_125-Track1-Frame28801-Face1
takeshikoizumi	takeshikoizumi_2008_11_23_19_00-shot23_84-Track3-Frame16046-Face1	yumieyoshiba	yumieyoshiba_2006_02_11_19_00-shot11_213-Track1-Frame50767-Face1
johnkerry	johnkerry_2007_11_21_19_00-shot21_67-Track1-Frame23234-Face1	shin	shin_2002_01_03_19_00-shot03_27-Track1-Frame13229-Face1
katsuyoshieto	katsuyoshieto_2008_07_12_19_00-shot12_116-Track2-Frame28304-Face1	katsuyoshieto_2008_07_17_19_00-shot17_47-Track1-Frame13852-Face1
masako	masako_2004_04_02_19_00-shot02_136-Track1-Frame37322-Face1	masako_2005_02_23_19_00-shot23_127-Track1-Frame32546-Face2
kosukekitajima	kosukekitajima_2003_07_31_19_00-shot31_109-Track1-Frame22810-Face1	kosukekitajima_2005_03_10_19_00-shot10_160-Track1-Frame44084-Face1
donaldrumsfeld	donaldrumsfeld_2001_10_23_19_00-shot23_37-Track1-Frame11908-Face1	donaldrumsfeld_2001_11_02_19_00-shot02_15-Track1-Frame3339-Face1
akinoriasashoryu	akinoriasashoryu_2003_01_29_19_00-shot29_150-Track1-Frame42333-Face1	akinoriasashoryu_2007_08_23_19_00-shot23_55-Track1-Frame15409-Face1
monalisa	monalisa_2006_04_27_19_00-shot27_67-Track1-Frame19285-Face1	monalisa_2006_04_27_19_00-shot27_68-Track1-Frame19667-Face1
ryutarohashimoto	ryutarohashimoto_2001_04_18_19_00-shot18_23-Track1-Frame6023-Face1	ryutarohashimoto_2004_11_24_19_00-shot24_86-Track1-Frame23412-Face1
wataruabe	wataruabe_2007_05_22_19_00-shot22_124-Track1-Frame31285-Face1	wataruabe_2007_07_31_19_00-shot31_132-Track1-Frame39926-Face1
jyun	jyun_2008_02_07_19_00-shot07_41-Track1-Frame11856-Face1	jyun_2008_10_07_19_00-shot07_104-Track1-Frame32606-Face1
sachiyonomura	sachiyonomura_2001_12_04_19_00-shot04_62-Track1-Frame17538-Face2	sachiyonomura_2001_12_26_19_00-shot26_138-Track1-Frame41134-Face1
katsuyaokada	katsuyaokada_2004_09_13_19_00-shot13_82-Track1-Frame29469-Face1	katsuyaokada_2009_07_10_19_00-shot10_21-Track1-Frame8103-Face1
takafumihorie	takafumihorie_2006_01_26_19_00-shot26_8-Track1-Frame3415-Face2	takafumihorie_2006_11_28_19_00-shot28_81-Track1-Frame22229-Face1
naotokan	naotokan_2004_05_09_19_00-shot09_39-Track1-Frame15002-Face1	naotokan_2007_06_23_19_00-shot23_98-Track1-Frame28161-Face1
dae-jungkim	dae-jungkim_2001_10_15_19_00-shot15_274-Track1-Frame91451-Face1	dae-jungkim_2002_12_23_19_00-shot23_38-Track1-Frame8369-Face1
mizuhofukushima	mizuhofukushima_2003_11_15_19_00-shot15_80-Track1-Frame26925-Face1	mizuhofukushima_2010_05_17_19_00-shot17_111-Track4-Frame24410-Face1
junichirokoizumi	junichirokoizumi_2001_10_26_19_00-shot26_172-Track1-Frame52117-Face1	junichirokoizumi_2003_09_29_19_00-shot29_41-Track1-Frame13980-Face1
condoleezzarice	condoleezzarice_2005_03_18_19_00-shot18_114-Track1-Frame31507-Face1	condoleezzarice_2008_06_27_19_00-shot27_49-Track1-Frame12875-Face1
shizukaarakawa	shizukaarakawa_2006_02_26_19_00-shot26_72-Track1-Frame17990-Face1	shizukaarakawa_2006_05_07_19_00-shot07_84-Track1-Frame19778-Face1
hideohigashikokubaru	hideohigashikokubaru_2010_09_29_19_00-shot29_68-Track1-Frame30671-Face1	hideohigashikokubaru_2011_01_20_19_00-shot20_101-Track1-Frame37583-Face1
pervezmusharraf	pervezmusharraf_2001_09_14_19_00-shot14_21-Track1-Frame10984-Face1	pervezmusharraf_2001_09_17_19_00-shot17_60-Track1-Frame18524-Face1
naruhito	naruhito_2004_05_12_19_00-shot12_108-Track1-Frame27601-Face1	naruhito_2006_03_10_19_00-shot10_103-Track1-Frame36186-Face1
sadakazutanigaki	sadakazutanigaki_2007_09_14_19_00-shot14_39-Track1-Frame6136-Face1	sadakazutanigaki_2009_09_28_19_00-shot28_82-Track1-Frame16738-Face1
jintaohu	jintaohu_2008_05_04_19_00-shot04_3-Track1-Frame236-Face1	jintaohu_2008_05_06_19_00-shot06_85-Track1-Frame12524-Face2
condoleezzarice	condoleezzarice_2002_11_11_19_00-shot11_36-Track1-Frame10692-Face1	condoleezzarice_2006_10_17_19_00-shot17_44-Track1-Frame11168-Face1
wataruabe	wataruabe_2007_04_09_19_00-shot09_163-Track1-Frame39365-Face1	wataruabe_2007_07_31_19_00-shot31_185-Track1-Frame48607-Face1
muneosuzuki	muneosuzuki_2001_07_02_19_00-shot02_73-Track1-Frame26535-Face1	muneosuzuki_2010_09_16_19_00-shot16_131-Track1-Frame42317-Face1
renhomurata	renhomurata_2010_04_26_19_00-shot26_93-Track1-Frame27099-Face1	renhomurata_2010_04_26_19_00-shot26_96-Track5-Frame29179-Face1
shizukakamei	shizukakamei_2007_07_07_19_00-shot07_28-Track1-Frame7455-Face1	shizukakamei_2010_07_10_19_00-shot10_16-Track1-Frame9098-Face1
wataruabe	wataruabe_2007_07_10_19_00-shot10_9-Track1-Frame1367-Face1	wataruabe_2007_11_27_19_00-shot27_4-Track1-Frame1238-Face1
saddamhussein	saddamhussein_2003_03_24_19_00-shot24_166-Track1-Frame53558-Face1	saddamhussein_2004_07_01_19_00-shot01_75-Track1-Frame23647-Face1
akihiroohta	akihiroohta_2007_09_10_19_00-shot10_49-Track2-Frame8955-Face1	akihiroohta_2008_08_26_19_00-shot26_84-Track1-Frame23990-Face1
akihito	akihito_2002_12_25_19_00-shot25_117-Track1-Frame33667-Face1	akihito_2002_12_28_19_00-shot28_85-Track1-Frame29660-Face1
akihiroohta	akihiroohta_2008_01_18_19_00-shot18_77-Track1-Frame17929-Face1	akihiroohta_2008_09_02_19_00-shot02_58-Track1-Frame10565-Face1
akinoriasashoryu	akinoriasashoryu_2007_08_01_19_00-shot01_12-Track1-Frame1505-Face1	akinoriasashoryu_2008_01_13_19_00-shot13_41-Track1-Frame10370-Face1
masajuroshiokawa	masajuroshiokawa_2001_12_20_19_00-shot20_29-Track1-Frame8798-Face1	masajuroshiokawa_2001_12_25_19_00-shot25_53-Track1-Frame23111-Face1
shizukaarakawa	shizukaarakawa_2006_02_25_19_00-shot25_49-Track1-Frame10579-Face1	shizukaarakawa_2006_02_25_19_00-shot25_73-Track1-Frame17764-Face1
jong-ilkim	jong-ilkim_2005_07_10_19_00-shot10_60-Track1-Frame14133-Face1	jong-ilkim_2006_06_08_19_00-shot08_7-Track2-Frame1254-Face1
zico	zico_2006_05_08_19_00-shot08_189-Track1-Frame46092-Face2	zico_2006_06_26_19_00-shot26_128-Track1-Frame36589-Face1
osamabinladen	osamabinladen_2001_09_25_19_00-shot25_50-Track1-Frame15895-Face1	osamabinladen_2001_12_12_19_00-shot12_66-Track1-Frame26399-Face1
naruhito	naruhito_2004_05_10_19_00-shot10_175-Track1-Frame34597-Face1	naruhito_2004_05_13_19_00-shot13_62-Track1-Frame21939-Face1
takakodoi	takakodoi_2002_02_20_19_00-shot20_96-Track3-Frame28624-Face4	takakodoi_2002_03_11_19_00-shot11_132-Track1-Frame36903-Face1
naruhito	naruhito_2004_05_10_19_00-shot10_175-Track1-Frame34597-Face1	naruhito_2004_06_08_19_00-shot08_11-Track1-Frame3928-Face1
pervezmusharraf	pervezmusharraf_2001_09_16_19_00-shot16_83-Track1-Frame21498-Face1	pervezmusharraf_2001_09_24_19_00-shot24_3-Track1-Frame2551-Face1
masajuroshiokawa	masajuroshiokawa_2001_08_28_19_00-shot28_40-Track1-Frame14134-Face1	masajuroshiokawa_2001_12_20_19_00-shot20_29-Track1-Frame8798-Face1
shizukakamei	shizukakamei_2001_04_18_19_00-shot18_15-Track1-Frame4672-Face1	shizukakamei_2010_06_08_19_00-shot08_98-Track2-Frame13371-Face1
georgebush	georgebush_2003_03_20_19_00-shot20_64-Track1-Frame31140-Face1	georgebush_2004_05_01_19_00-shot01_71-Track1-Frame20165-Face1
katsuyaokada	katsuyaokada_2004_05_13_19_00-shot13_45-Track1-Frame18494-Face1	katsuyaokada_2005_08_29_19_00-shot29_37-Track1-Frame7633-Face1
akiotoyoda	akiotoyoda_2009_06_25_19_00-shot25_90-Track1-Frame26152-Face1	akiotoyoda_2010_02_09_19_00-shot09_20-Track1-Frame3985-Face1
yoichimasuzoe	yoichimasuzoe_2007_09_21_19_00-shot21_104-Track1-Frame20254-Face1	yoichimasuzoe_2008_12_26_19_00-shot26_23-Track1-Frame6518-Face1
osamabinladen	osamabinladen_2001_09_27_19_00-shot27_67-Track1-Frame24636-Face1	osamabinladen_2001_10_02_19_00-shot02_47-Track1-Frame12966-Face2
kaoruyosano	kaoruyosano_2009_05_20_19_00-shot20_4-Track1-Frame565-Face1	kaoruyosano_2009_07_06_19_00-shot06_7-Track1-Frame2506-Face1
yujiang	yujiang_2007_06_07_19_00-shot07_108-Track1-Frame34462-Face1	yujiang_2008_04_08_19_00-shot08_127-Track1-Frame27988-Face1
