10	300
martinahingis	martinahingis_2006_02_01_19_00-shot01_192-Track1-Frame48536-Face1	kikokawashima	kikokawashima_2006_09_01_19_00-shot01_12-Track1-Frame1480-Face1
yasuofukuda	yasuofukuda_2002_02_01_19_00-shot01_69-Track1-Frame14928-Face1	kazuhitohikima	kazuhitohikima_2008_05_14_19_00-shot14_74-Track2-Frame18400-Face1
mizuhofukushima	mizuhofukushima_2011_01_14_19_00-shot14_104-Track1-Frame42262-Face1	aifukuhara	aifukuhara_2006_05_03_19_00-shot03_194-Track1-Frame46949-Face1
ryutarohashimoto	ryutarohashimoto_2004_11_24_19_00-shot24_87-Track1-Frame23497-Face1	tetsuroyano	tetsuroyano_2008_07_10_19_00-shot10_10-Track2-Frame3515-Face1
yukioedano	yukioedano_2011_04_03_19_00-shot03_59-Track1-Frame46800-Face1	jiabaowen	jiabaowen_2009_10_10_19_00-shot10_47-Track3-Frame12025-Face1
tetsuroyano	tetsuroyano_2008_07_12_19_00-shot12_112-Track3-Frame26285-Face2	seijimaehara	seijimaehara_2005_09_21_19_00-shot21_33-Track1-Frame8536-Face2
akihito	akihito_2006_06_06_19_00-shot06_101-Track1-Frame29963-Face1	bunmeiibuki	bunmeiibuki_2008_01_28_19_00-shot28_29-Track1-Frame4098-Face1
steffigraf	steffigraf_2007_04_22_19_00-shot22_98-Track1-Frame27350-Face1	nariakinakayama	nariakinakayama_2008_09_28_19_00-shot28_23-Track1-Frame5308-Face1
kikokawashima	kikokawashima_2006_07_27_19_00-shot27_153-Track1-Frame34952-Face1	akinoriasashoryu	akinoriasashoryu_2010_01_23_19_00-shot23_191-Track1-Frame45788-Face2
katsuyaokada	katsuyaokada_2004_05_18_19_00-shot18_43-Track1-Frame5795-Face1	steffigraf	steffigraf_2007_04_22_19_00-shot22_98-Track1-Frame27350-Face1
tsuyoshiyamashita	tsuyoshiyamashita_2006_07_17_19_00-shot17_65-Track1-Frame16326-Face1	mahmoudahmadinejad	mahmoudahmadinejad_2006_06_12_19_00-shot12_136-Track1-Frame31980-Face1
bunmeiibuki	bunmeiibuki_2007_06_14_19_00-shot14_101-Track1-Frame26945-Face1	takeshiokada	takeshiokada_2009_06_18_19_00-shot18_180-Track1-Frame48301-Face1
bunmeiibuki	bunmeiibuki_2008_01_30_19_00-shot30_74-Track2-Frame21584-Face1	akinoriasashoryu	akinoriasashoryu_2008_01_13_19_00-shot13_41-Track1-Frame10512-Face1
masako	masako_2005_02_23_19_00-shot23_129-Track1-Frame32860-Face1	kaoruyosano	kaoruyosano_2009_02_10_19_00-shot10_108-Track1-Frame31931-Face1
yoichimasuzoe	yoichimasuzoe_2007_10_12_19_00-shot12_125-Track1-Frame30714-Face1	donaldrumsfeld	donaldrumsfeld_2006_11_09_19_00-shot09_32-Track1-Frame8021-Face1
yoichimasuzoe	yoichimasuzoe_2008_11_18_19_00-shot18_122-Track1-Frame35453-Face1	vladimirputin	vladimirputin_2001_06_15_19_00-shot15_102-Track1-Frame38435-Face1
jiabaowen	jiabaowen_2005_10_12_19_00-shot12_58-Track1-Frame14964-Face1	yoichimasuzoe	yoichimasuzoe_2010_08_26_19_00-shot26_51-Track1-Frame19844-Face1
ryutarohashimoto	ryutarohashimoto_2004_07_30_19_00-shot30_57-Track1-Frame20416-Face1	christopherhill	christopherhill_2007_02_06_19_00-shot06_129-Track1-Frame34620-Face1
ichiroozawa	ichiroozawa_2007_11_18_19_00-shot18_99-Track3-Frame18710-Face1	kazuoshii	kazuoshii_2005_08_17_19_00-shot17_64-Track1-Frame14118-Face1
banrikaieda	banrikaieda_2010_10_19_19_00-shot19_42-Track1-Frame15044-Face1	kosukekitajima	kosukekitajima_2008_04_26_19_00-shot26_96-Track4-Frame15544-Face1
barakobama	barakobama_2011_02_02_19_00-shot02_65-Track1-Frame36103-Face1	junichirokoizumi	junichirokoizumi_2003_03_18_19_00-shot18_49-Track1-Frame13381-Face1
katsuyoshieto	katsuyoshieto_2008_07_10_19_00-shot10_17-Track1-Frame7602-Face1	pervezmusharraf	pervezmusharraf_2001_10_08_19_00-shot08_98-Track1-Frame35926-Face1
yukiohatoyama	yukiohatoyama_2010_03_17_19_00-shot17_63-Track2-Frame17720-Face2	shinzoabe	shinzoabe_2006_08_04_19_00-shot04_21-Track1-Frame4547-Face1
masaakishirakawa	masaakishirakawa_2008_03_12_19_00-shot12_16-Track5-Frame3490-Face1	junichirokoizumi	junichirokoizumi_2005_12_02_19_00-shot02_150-Track1-Frame37687-Face1
ichiroozawa	ichiroozawa_2009_01_18_19_00-shot18_5-Track1-Frame553-Face1	johnmccain	johnmccain_2008_09_05_19_00-shot05_82-Track1-Frame23017-Face1
kaoruyosano	kaoruyosano_2009_04_06_19_00-shot06_83-Track1-Frame24058-Face1	takenorikanzaki	takenorikanzaki_2002_05_15_19_00-shot15_51-Track1-Frame18812-Face1
akihito	akihito_2009_01_02_19_00-shot02_107-Track1-Frame23734-Face1	daisuketakahashi	daisuketakahashi_2010_02_19_19_00-shot19_8-Track1-Frame1209-Face1
katsuyaokada	katsuyaokada_2005_01_04_19_00-shot04_148-Track1-Frame34227-Face1	condoleezzarice	condoleezzarice_2006_10_17_19_00-shot17_44-Track1-Frame11005-Face1
hidekimatsui	hidekimatsui_2005_07_28_19_00-shot28_142-Track1-Frame42811-Face1	georgebush	georgebush_2005_02_03_19_00-shot03_95-Track3-Frame29037-Face2
aifukuhara	aifukuhara_2004_08_16_19_00-shot16_136-Track1-Frame23330-Face1	tonyblair	tonyblair_2001_10_10_19_00-shot10_125-Track1-Frame50133-Face1
shohakuho	shohakuho_2010_09_23_19_00-shot23_134-Track4-Frame46734-Face1	ichiroozawa	ichiroozawa_2010_01_22_19_00-shot22_15-Track2-Frame2848-Face1
shintaroishihara	shintaroishihara_2008_06_05_19_00-shot05_143-Track2-Frame42070-Face1	saddamhussein	saddamhussein_2003_11_25_19_00-shot25_50-Track1-Frame16162-Face1
mizuhofukushima	mizuhofukushima_2007_08_01_19_00-shot01_87-Track1-Frame19588-Face1	hidekimatsui	hidekimatsui_2004_05_03_19_00-shot03_166-Track1-Frame46015-Face1
tonyblair	tonyblair_2003_04_08_19_00-shot08_93-Track1-Frame25829-Face1	aifukuhara	aifukuhara_2004_08_22_19_00-shot22_145-Track1-Frame29157-Face1
shinzoabe	shinzoabe_2006_09_29_19_00-shot29_56-Track2-Frame12049-Face1	bunmeiibuki	bunmeiibuki_2009_07_02_19_00-shot02_49-Track1-Frame12450-Face1
barutokaito	barutokaito_2010_03_23_19_00-shot23_178-Track1-Frame47536-Face1	shoichinakagawa	shoichinakagawa_2009_02_16_19_00-shot16_72-Track1-Frame17574-Face1
pervezmusharraf	pervezmusharraf_2001_09_14_19_00-shot14_34-Track1-Frame17098-Face1	wataruabe	wataruabe_2007_11_29_19_00-shot29_139-Track1-Frame37640-Face1
jintaohu	jintaohu_2010_11_08_19_00-shot08_62-Track1-Frame33749-Face4	aimiyazato	aimiyazato_2006_01_17_19_00-shot17_217-Track1-Frame50941-Face2
yoichimasuzoe	yoichimasuzoe_2008_10_21_19_00-shot21_142-Track1-Frame45379-Face1	gloriamacapagal-arroyo	gloriamacapagal-arroyo_2006_02_25_19_00-shot25_85-Track1-Frame25990-Face1
saenakarai	saenakarai_2005_08_04_19_00-shot04_193-Track1-Frame46921-Face1	sachiyonomura	sachiyonomura_2001_12_26_19_00-shot26_138-Track1-Frame41167-Face2
christopherhill	christopherhill_2006_07_13_19_00-shot13_46-Track1-Frame11359-Face1	masaakishirakawa	masaakishirakawa_2010_03_17_19_00-shot17_54-Track1-Frame14357-Face1
kaoriiida	kaoriiida_2008_01_18_19_00-shot18_49-Track1-Frame12034-Face1	dae-jungkim	dae-jungkim_2001_10_15_19_00-shot15_270-Track1-Frame90920-Face1
naokotakahashi	naokotakahashi_2004_03_15_19_00-shot15_72-Track1-Frame6681-Face2	saddamhussein	saddamhussein_2004_06_29_19_00-shot29_42-Track1-Frame9097-Face1
steffigraf	steffigraf_2007_04_22_19_00-shot22_98-Track1-Frame27350-Face1	kaoriiida	kaoriiida_2008_01_18_19_00-shot18_49-Track1-Frame12034-Face1
ryoishikawa	ryoishikawa_2009_12_07_19_00-shot07_162-Track2-Frame46257-Face2	monalisa	monalisa_2008_01_15_19_00-shot15_5-Track1-Frame703-Face1
seijimaehara	seijimaehara_2010_11_30_19_00-shot30_57-Track1-Frame19231-Face1	masaakishirakawa	masaakishirakawa_2008_04_08_19_00-shot08_38-Track1-Frame9050-Face1
hidekimatsui	hidekimatsui_2005_03_08_19_00-shot08_212-Track1-Frame47387-Face1	yumieyoshiba	yumieyoshiba_2006_02_04_19_00-shot04_241-Track1-Frame49803-Face1
sennichihoshino	sennichihoshino_2001_12_15_19_00-shot15_178-Track1-Frame45792-Face2	kazuhitohikima	kazuhitohikima_2008_05_14_19_00-shot14_74-Track2-Frame18400-Face1
yoshitosengoku	yoshitosengoku_2010_11_15_19_00-shot15_84-Track1-Frame45617-Face1	marionjones	marionjones_2007_10_09_19_00-shot09_115-Track1-Frame33000-Face1
ryutarohashimoto	ryutarohashimoto_2004_07_30_19_00-shot30_57-Track1-Frame20416-Face1	aifukuhara	aifukuhara_2004_08_16_19_00-shot16_136-Track1-Frame23330-Face1
ebizoichikawa	ebizoichikawa_2010_12_07_19_00-shot07_66-Track1-Frame42934-Face1	masahikokhomura	masahikokhomura_2007_11_08_19_00-shot08_100-Track1-Frame28028-Face1
georgebush	georgebush_2008_04_12_19_00-shot12_188-Track1-Frame42374-Face1	takakodoi	takakodoi_2001_08_14_19_00-shot14_43-Track1-Frame11003-Face1
takeshiokada	takeshiokada_2006_06_12_19_00-shot12_58-Track1-Frame18148-Face1	kazuhitohikima	kazuhitohikima_2008_05_14_19_00-shot14_74-Track2-Frame18400-Face1
shizukakamei	shizukakamei_2001_10_17_19_00-shot17_160-Track1-Frame48503-Face1	jong-ilkim	jong-ilkim_2006_06_08_19_00-shot08_7-Track2-Frame1301-Face1
shin	shin_2001_08_16_19_00-shot16_204-Track1-Frame45135-Face1	moo-hyunroh	moo-hyunroh_2004_03_11_19_00-shot11_127-Track1-Frame26424-Face1
donaldrumsfeld	donaldrumsfeld_2001_12_12_19_00-shot12_11-Track1-Frame5469-Face1	shintaroishihara	shintaroishihara_2008_02_20_19_00-shot20_89-Track1-Frame27599-Face1
yoshimiwatanabe	yoshimiwatanabe_2006_12_28_19_00-shot28_55-Track1-Frame13598-Face1	wataruabe	wataruabe_2007_12_25_19_00-shot25_172-Track1-Frame42937-Face1
shin	shin_2009_09_16_19_00-shot16_205-Track1-Frame38674-Face1	jintaohu	jintaohu_2010_10_31_19_00-shot31_64-Track2-Frame21901-Face2
akitakasaiki	akitakasaiki_2008_12_07_19_00-shot07_96-Track1-Frame35073-Face1	katsuyaokada	katsuyaokada_2010_01_15_19_00-shot15_35-Track1-Frame8161-Face1
masayoshison	masayoshison_2005_02_19_19_00-shot19_35-Track1-Frame7503-Face1	jrtokaibusstaff	jrtokaibusstaff_2008_07_16_19_00-shot16_25-Track3-Frame10224-Face1
akiotoyoda	akiotoyoda_2010_02_09_19_00-shot09_82-Track1-Frame16062-Face1	ichiroozawa	ichiroozawa_2010_02_13_19_00-shot13_175-Track1-Frame30896-Face1
naotokan	naotokan_2006_04_05_19_00-shot05_37-Track1-Frame5520-Face1	shizukaarakawa	shizukaarakawa_2006_02_22_19_00-shot22_123-Track1-Frame20643-Face1
shoichinakagawa	shoichinakagawa_2004_10_17_19_00-shot17_90-Track1-Frame21701-Face1	banrikaieda	banrikaieda_2010_11_15_19_00-shot15_73-Track1-Frame40613-Face1
georgebush	georgebush_2002_01_30_19_00-shot30_97-Track1-Frame27811-Face1	naruhito	naruhito_2004_06_08_19_00-shot08_12-Track1-Frame4039-Face2
johnkerry	johnkerry_2007_11_21_19_00-shot21_67-Track1-Frame23334-Face1	steffigraf	steffigraf_2007_04_21_19_00-shot21_128-Track1-Frame29900-Face1
kenfunato	kenfunato_2008_02_27_19_00-shot27_29-Track1-Frame7681-Face1	yoshimiwatanabe	yoshimiwatanabe_2006_12_28_19_00-shot28_55-Track1-Frame13598-Face1
natsuoyamaguchi	natsuoyamaguchi_2010_05_23_19_00-shot23_91-Track1-Frame23388-Face1	yumieyoshiba	yumieyoshiba_2009_03_15_19_00-shot15_209-Track1-Frame48791-Face1
kikokawashima	kikokawashima_2006_07_27_19_00-shot27_153-Track1-Frame34952-Face1	yoshitosengoku	yoshitosengoku_2010_11_22_19_00-shot22_64-Track1-Frame18644-Face1
colinpowell	colinpowell_2001_03_22_19_00-shot22_116-Track2-Frame38946-Face1	nicolassakozy	nicolassakozy_2005_11_12_19_00-shot12_8-Track1-Frame1331-Face1
kazuoshii	kazuoshii_2009_03_03_19_00-shot03_101-Track1-Frame29618-Face1	wataruabe	wataruabe_2007_06_29_19_00-shot29_91-Track1-Frame22269-Face1
johnkerry	johnkerry_2007_11_21_19_00-shot21_67-Track1-Frame23334-Face1	shohakuho	shohakuho_2010_09_12_19_00-shot12_27-Track1-Frame9274-Face1
takafumihorie	takafumihorie_2006_11_30_19_00-shot30_37-Track1-Frame8609-Face1	marionjones	marionjones_2007_10_09_19_00-shot09_115-Track1-Frame33000-Face1
yoichimasuzoe	yoichimasuzoe_2007_09_03_19_00-shot03_96-Track1-Frame15202-Face1	yoichimasuzoe_2010_04_21_19_00-shot21_21-Track1-Frame4199-Face1
makikotanaka	makikotanaka_2001_08_13_19_00-shot13_109-Track1-Frame19540-Face1	makikotanaka_2002_07_24_19_00-shot24_34-Track1-Frame8809-Face1
saenakarai	saenakarai_2006_04_12_19_00-shot12_192-Track1-Frame52637-Face1	saenakarai_2006_07_06_19_00-shot06_200-Track1-Frame49966-Face1
junichirokoizumi	junichirokoizumi_2001_10_17_19_00-shot17_151-Track1-Frame46164-Face1	junichirokoizumi_2002_01_08_19_00-shot08_129-Track2-Frame29188-Face1
junichirokoizumi	junichirokoizumi_2001_10_09_19_00-shot09_279-Track1-Frame82843-Face1	junichirokoizumi_2002_04_12_19_00-shot12_33-Track1-Frame8356-Face1
masayoshison	masayoshison_2005_03_26_19_00-shot26_55-Track1-Frame12382-Face1	masayoshison_2006_11_08_19_00-shot08_146-Track1-Frame45062-Face1
georgebush	georgebush_2002_06_26_19_00-shot26_50-Track1-Frame17159-Face1	georgebush_2003_07_16_19_00-shot16_164-Track1-Frame35330-Face1
jong-ilkim	jong-ilkim_2003_05_25_19_00-shot25_57-Track2-Frame12709-Face1	jong-ilkim_2006_07_10_19_00-shot10_33-Track1-Frame8519-Face1
taroaso	taroaso_2007_08_19_19_00-shot19_58-Track1-Frame9845-Face1	taroaso_2009_03_31_19_00-shot31_81-Track1-Frame23958-Face1
masaakishirakawa	masaakishirakawa_2008_04_11_19_00-shot11_39-Track1-Frame7635-Face1	masaakishirakawa_2008_10_07_19_00-shot07_51-Track1-Frame15845-Face1
shinzoabe	shinzoabe_2006_10_16_19_00-shot16_6-Track1-Frame786-Face1	shinzoabe_2007_01_19_19_00-shot19_64-Track1-Frame16604-Face1
akinoriasashoryu	akinoriasashoryu_2005_11_01_19_00-shot01_225-Track1-Frame48664-Face1	akinoriasashoryu_2007_09_01_19_00-shot01_101-Track1-Frame28874-Face2
yoshitosengoku	yoshitosengoku_2009_10_19_19_00-shot19_82-Track3-Frame22977-Face1	yoshitosengoku_2010_09_06_19_00-shot06_90-Track1-Frame36960-Face1
junichirokoizumi	junichirokoizumi_2003_09_08_19_00-shot08_89-Track1-Frame24300-Face1	junichirokoizumi_2005_05_30_19_00-shot30_26-Track1-Frame6754-Face1
shintaroishihara	shintaroishihara_2003_06_27_19_00-shot27_154-Track2-Frame40128-Face1	shintaroishihara_2008_12_05_19_00-shot05_136-Track1-Frame36976-Face1
saenakarai	saenakarai_2006_06_30_19_00-shot30_222-Track1-Frame49699-Face1	saenakarai_2007_03_14_19_00-shot14_177-Track1-Frame48701-Face1
aifukuhara	aifukuhara_2004_04_14_19_00-shot14_152-Track1-Frame45829-Face1	aifukuhara_2004_08_03_19_00-shot03_163-Track1-Frame41966-Face1
makikotanaka	makikotanaka_2001_06_12_19_00-shot12_74-Track1-Frame27997-Face1	makikotanaka_2002_07_24_19_00-shot24_34-Track1-Frame8809-Face1
yasuofukuda	yasuofukuda_2001_03_19_19_00-shot19_22-Track1-Frame8898-Face1	yasuofukuda_2007_12_05_19_00-shot05_136-Track1-Frame31344-Face1
shin	shin_2002_08_28_19_00-shot28_86-Track1-Frame29948-Face1	shin_2009_02_19_19_00-shot19_126-Track1-Frame39970-Face1
masaakishirakawa	masaakishirakawa_2008_03_11_19_00-shot11_36-Track3-Frame8288-Face2	masaakishirakawa_2008_09_17_19_00-shot17_36-Track1-Frame13446-Face1
myung-baklee	myung-baklee_2007_12_12_19_00-shot12_123-Track1-Frame37253-Face1	myung-baklee_2008_02_25_19_00-shot25_81-Track1-Frame19175-Face1
ichiroozawa	ichiroozawa_2009_12_14_19_00-shot14_119-Track1-Frame32141-Face1	ichiroozawa_2010_01_07_19_00-shot07_65-Track1-Frame22291-Face1
naruhito	naruhito_2004_05_13_19_00-shot13_62-Track1-Frame21872-Face1	naruhito_2004_05_27_19_00-shot27_94-Track1-Frame31397-Face1
wataruabe	wataruabe_2006_11_22_19_00-shot22_84-Track1-Frame20113-Face1	wataruabe_2007_10_25_19_00-shot25_184-Track1-Frame52138-Face1
akihito	akihito_2006_06_06_19_00-shot06_101-Track1-Frame29963-Face1	akihito_2006_09_10_19_00-shot10_21-Track1-Frame3561-Face1
takafumihorie	takafumihorie_2005_07_29_19_00-shot29_79-Track1-Frame27126-Face1	takafumihorie_2006_03_13_19_00-shot13_28-Track1-Frame10697-Face1
moo-hyunroh	moo-hyunroh_2004_03_12_19_00-shot12_107-Track1-Frame21071-Face1	moo-hyunroh_2004_03_18_19_00-shot18_128-Track1-Frame28507-Face1
mizuhofukushima	mizuhofukushima_2007_11_26_19_00-shot26_148-Track1-Frame39236-Face1	mizuhofukushima_2009_08_04_19_00-shot04_85-Track1-Frame25096-Face2
wataruabe	wataruabe_2007_09_07_19_00-shot07_116-Track1-Frame25054-Face1	wataruabe_2007_11_02_19_00-shot02_170-Track1-Frame41896-Face1
katsuyoshieto	katsuyoshieto_2008_07_17_19_00-shot17_47-Track1-Frame13784-Face1	katsuyoshieto_2008_07_23_19_00-shot23_89-Track1-Frame26413-Face1
shizukakamei	shizukakamei_2003_08_30_19_00-shot30_79-Track1-Frame19559-Face1	shizukakamei_2010_06_08_19_00-shot08_98-Track2-Frame13322-Face1
kaoruyosano	kaoruyosano_2008_09_09_19_00-shot09_86-Track1-Frame27413-Face1	kaoruyosano_2009_05_20_19_00-shot20_13-Track1-Frame2891-Face1
akinoriasashoryu	akinoriasashoryu_2005_09_11_19_00-shot11_80-Track3-Frame18543-Face1	akinoriasashoryu_2006_10_31_19_00-shot31_173-Track1-Frame46367-Face1
yasuofukuda	yasuofukuda_2007_09_13_19_00-shot13_18-Track1-Frame3721-Face1	yasuofukuda_2008_02_14_19_00-shot14_125-Track1-Frame34248-Face1
daisuketakahashi	daisuketakahashi_2010_02_17_19_00-shot17_32-Track1-Frame4905-Face1	daisuketakahashi_2010_02_19_19_00-shot19_8-Track1-Frame1209-Face1
myung-baklee	myung-baklee_2007_11_27_19_00-shot27_123-Track1-Frame31914-Face1	myung-baklee_2008_02_25_19_00-shot25_81-Track1-Frame19175-Face1
mizuhofukushima	mizuhofukushima_2009_10_21_19_00-shot21_39-Track1-Frame8668-Face2	mizuhofukushima_2011_01_14_19_00-shot14_104-Track1-Frame42262-Face1
tonyblair	tonyblair_2001_10_09_19_00-shot09_139-Track1-Frame45182-Face1	tonyblair_2003_06_12_19_00-shot12_69-Track1-Frame21159-Face1
makikotanaka	makikotanaka_2001_05_23_19_00-shot23_121-Track1-Frame34515-Face1	makikotanaka_2002_03_15_19_00-shot15_130-Track1-Frame22535-Face1
makikotanaka	makikotanaka_2001_06_12_19_00-shot12_74-Track1-Frame27997-Face1	makikotanaka_2002_01_30_19_00-shot30_68-Track1-Frame17092-Face1
takafumihorie	takafumihorie_2004_09_22_19_00-shot22_193-Track1-Frame42200-Face1	takafumihorie_2006_09_04_19_00-shot04_23-Track1-Frame5610-Face1
jiabaowen	jiabaowen_2005_03_14_19_00-shot14_103-Track1-Frame30506-Face1	jiabaowen_2010_05_30_19_00-shot30_106-Track1-Frame26989-Face1
sadakazutanigaki	sadakazutanigaki_2010_03_24_19_00-shot24_24-Track1-Frame7089-Face1	sadakazutanigaki_2010_04_15_19_00-shot15_65-Track1-Frame18908-Face1
junichirokoizumi	junichirokoizumi_2001_06_18_19_00-shot18_44-Track1-Frame10269-Face1	junichirokoizumi_2004_12_21_19_00-shot21_74-Track1-Frame25539-Face1
saddamhussein	saddamhussein_2003_11_25_19_00-shot25_50-Track1-Frame16162-Face1	saddamhussein_2004_02_07_19_00-shot07_25-Track1-Frame4331-Face1
shintaroishihara	shintaroishihara_2003_01_30_19_00-shot30_23-Track1-Frame9147-Face1	shintaroishihara_2008_03_28_19_00-shot28_156-Track1-Frame37427-Face1
taroaso	taroaso_2005_11_14_19_00-shot14_139-Track1-Frame35347-Face2	taroaso_2007_09_27_19_00-shot27_134-Track1-Frame24826-Face2
jiabaowen	jiabaowen_2005_03_14_19_00-shot14_103-Track1-Frame30506-Face1	jiabaowen_2010_10_06_19_00-shot06_50-Track4-Frame22629-Face1
natsuoyamaguchi	natsuoyamaguchi_2010_01_04_19_00-shot04_46-Track1-Frame10512-Face2	natsuoyamaguchi_2010_06_24_19_00-shot24_21-Track3-Frame7630-Face2
shin	shin_2009_10_21_19_00-shot21_7-Track1-Frame1668-Face1	shin_2010_05_21_19_00-shot21_11-Track1-Frame1881-Face1
seijimaehara	seijimaehara_2009_09_23_19_00-shot23_41-Track1-Frame9624-Face1	seijimaehara_2010_09_14_19_00-shot14_113-Track1-Frame47083-Face3
moo-hyunroh	moo-hyunroh_2003_02_05_19_00-shot05_39-Track1-Frame13520-Face1	moo-hyunroh_2003_06_07_19_00-shot07_27-Track1-Frame5547-Face1
naruhito	naruhito_2002_04_02_19_00-shot02_133-Track1-Frame38379-Face1	naruhito_2004_05_12_19_00-shot12_107-Track1-Frame27338-Face1
yoshimiwatanabe	yoshimiwatanabe_2009_01_16_19_00-shot16_76-Track1-Frame22764-Face1	yoshimiwatanabe_2009_08_08_19_00-shot08_64-Track2-Frame19550-Face1
akihiroohta	akihiroohta_2008_05_23_19_00-shot23_63-Track1-Frame14062-Face1	akihiroohta_2008_09_29_19_00-shot29_62-Track1-Frame11890-Face1
hillaryclinton	hillaryclinton_2008_02_06_19_00-shot06_102-Track1-Frame27177-Face1	hillaryclinton_2008_02_09_19_00-shot09_125-Track2-Frame36736-Face1
kazuoshii	kazuoshii_2003_10_18_19_00-shot18_74-Track1-Frame19250-Face1	kazuoshii_2009_03_12_19_00-shot12_26-Track1-Frame8992-Face1
yoshitosengoku	yoshitosengoku_2010_09_06_19_00-shot06_90-Track1-Frame36960-Face1	yoshitosengoku_2010_09_18_19_00-shot18_10-Track3-Frame3167-Face2
takenorikanzaki	takenorikanzaki_2001_12_13_19_00-shot13_162-Track1-Frame51265-Face1	takenorikanzaki_2002_04_02_19_00-shot02_3-Track2-Frame1289-Face1
yujiang	yujiang_2008_04_08_19_00-shot08_127-Track1-Frame28112-Face1	yujiang_2008_04_15_19_00-shot15_146-Track1-Frame38765-Face1
yoichimasuzoe	yoichimasuzoe_2007_10_22_19_00-shot22_85-Track1-Frame23096-Face1	yoichimasuzoe_2009_02_24_19_00-shot24_96-Track1-Frame29913-Face1
shohakuho	shohakuho_2010_07_14_19_00-shot14_8-Track1-Frame1198-Face1	shohakuho_2010_09_26_19_00-shot26_20-Track1-Frame6388-Face1
hillaryclinton	hillaryclinton_2008_03_20_19_00-shot20_121-Track1-Frame30903-Face1	hillaryclinton_2009_02_17_19_00-shot17_178-Track1-Frame34497-Face1
akihiroohta	akihiroohta_2007_08_22_19_00-shot22_106-Track1-Frame20624-Face1	akihiroohta_2008_08_26_19_00-shot26_84-Track1-Frame23634-Face1
seijimaehara	seijimaehara_2006_01_24_19_00-shot24_105-Track1-Frame24599-Face1	seijimaehara_2010_09_17_19_00-shot17_115-Track2-Frame28938-Face1
masahikokhomura	masahikokhomura_2007_11_08_19_00-shot08_100-Track1-Frame28028-Face1	masahikokhomura_2008_09_05_19_00-shot05_121-Track1-Frame30178-Face1
yukioedano	yukioedano_2010_05_25_19_00-shot25_109-Track1-Frame33905-Face1	yukioedano_2011_04_11_19_00-shot11_30-Track1-Frame27645-Face1
yukioedano	yukioedano_2011_01_14_19_00-shot14_73-Track2-Frame27673-Face3	yukioedano_2011_04_11_19_00-shot11_30-Track1-Frame27645-Face1
jong-ilkim	jong-ilkim_2004_02_23_19_00-shot23_2-Track1-Frame725-Face1	jong-ilkim_2007_02_13_19_00-shot13_59-Track1-Frame14812-Face1
kazuoshii	kazuoshii_2008_01_11_19_00-shot11_41-Track1-Frame9253-Face1	kazuoshii_2010_01_29_19_00-shot29_94-Track1-Frame27675-Face1
hidekimatsui	hidekimatsui_2005_03_08_19_00-shot08_212-Track1-Frame47387-Face1	hidekimatsui_2009_11_07_19_00-shot07_227-Track1-Frame48138-Face1
saddamhussein	saddamhussein_2003_12_16_19_00-shot16_42-Track1-Frame13856-Face1	saddamhussein_2006_12_27_19_00-shot27_93-Track1-Frame30991-Face1
shintaroishihara	shintaroishihara_2008_11_14_19_00-shot14_21-Track1-Frame6784-Face1	shintaroishihara_2009_10_04_19_00-shot04_145-Track1-Frame30774-Face1
katsuyaokada	katsuyaokada_2010_03_09_19_00-shot09_42-Track1-Frame12694-Face1	katsuyaokada_2010_12_13_19_00-shot13_19-Track1-Frame7851-Face1
masayoshison	masayoshison_2005_02_19_19_00-shot19_35-Track1-Frame7503-Face1	masayoshison_2005_03_26_19_00-shot26_55-Track1-Frame12382-Face1
