10	300
takafumihorie	takafumihorie_2005_02_24_19_00-shot24_59-Track1-Frame18942-Face1	takafumihorie_2006_06_05_19_00-shot05_60-Track1-Frame12514-Face1
naruhito	naruhito_2004_05_10_19_00-shot10_162-Track1-Frame31784-Face1	naruhito_2004_06_04_19_00-shot04_109-Track1-Frame30381-Face1
jiabaowen	jiabaowen_2010_03_14_19_00-shot14_52-Track1-Frame16085-Face2	jiabaowen_2010_05_30_19_00-shot30_116-Track1-Frame29495-Face1
shinzoabe	shinzoabe_2006_06_16_19_00-shot16_92-Track1-Frame27695-Face1	shinzoabe_2006_07_03_19_00-shot03_31-Track1-Frame7768-Face1
makikotanaka	makikotanaka_2001_08_13_19_00-shot13_109-Track1-Frame19540-Face1	makikotanaka_2002_02_01_19_00-shot01_50-Track1-Frame10927-Face1
kosukekitajima	kosukekitajima_2003_07_31_19_00-shot31_105-Track1-Frame21978-Face1	kosukekitajima_2009_03_31_19_00-shot31_172-Track2-Frame45914-Face2
yukioedano	yukioedano_2010_06_07_19_00-shot07_58-Track1-Frame6809-Face1	yukioedano_2010_11_17_19_00-shot17_35-Track1-Frame17136-Face1
natsuoyamaguchi	natsuoyamaguchi_2009_10_17_19_00-shot17_47-Track1-Frame12180-Face2	natsuoyamaguchi_2010_03_03_19_00-shot03_18-Track1-Frame5151-Face1
makikotanaka	makikotanaka_2001_08_02_19_00-shot02_15-Track1-Frame4784-Face1	makikotanaka_2002_04_05_19_00-shot05_71-Track1-Frame24570-Face1
masako	masako_2002_12_05_19_00-shot05_222-Track1-Frame38154-Face1	masako_2002_12_05_19_00-shot05_224-Track1-Frame38632-Face1
jianchaoliu	jianchaoliu_2006_10_17_19_00-shot17_42-Track1-Frame10769-Face1	jianchaoliu_2008_06_24_19_00-shot24_107-Track1-Frame34539-Face1
jiabaowen	jiabaowen_2010_03_14_19_00-shot14_46-Track1-Frame14767-Face1	jiabaowen_2010_10_06_19_00-shot06_50-Track4-Frame22567-Face1
shigeofukuchi	shigeofukuchi_2008_01_25_19_00-shot25_90-Track1-Frame29786-Face1	shigeofukuchi_2008_01_25_19_00-shot25_95-Track1-Frame30514-Face1
ryoishikawa	ryoishikawa_2009_02_14_19_00-shot14_154-Track1-Frame41498-Face1	ryoishikawa_2011_01_04_19_00-shot04_83-Track4-Frame48533-Face1
jrtokaibusstaff	jrtokaibusstaff_2007_06_17_19_00-shot17_66-Track1-Frame16981-Face1	jrtokaibusstaff_2008_07_16_19_00-shot16_26-Track1-Frame11230-Face1
akihito	akihito_2002_12_28_19_00-shot28_84-Track1-Frame29515-Face1	akihito_2006_01_02_19_00-shot02_32-Track1-Frame9304-Face1
naotokan	naotokan_2003_02_22_19_00-shot22_125-Track1-Frame33654-Face1	naotokan_2010_09_18_19_00-shot18_10-Track1-Frame3583-Face3
kazuoshii	kazuoshii_2007_07_05_19_00-shot05_97-Track3-Frame32599-Face1	kazuoshii_2009_07_14_19_00-shot14_77-Track1-Frame20459-Face1
azumakoshiishi	azumakoshiishi_2010_06_16_19_00-shot16_63-Track1-Frame15858-Face1	azumakoshiishi_2010_10_14_19_00-shot14_40-Track1-Frame32664-Face1
jiabaowen	jiabaowen_2010_03_14_19_00-shot14_46-Track1-Frame14767-Face1	jiabaowen_2010_03_14_19_00-shot14_48-Track1-Frame14969-Face1
yasuofukuda	yasuofukuda_2002_03_04_19_00-shot04_33-Track1-Frame11013-Face1	yasuofukuda_2008_08_26_19_00-shot26_128-Track2-Frame33918-Face2
condoleezzarice	condoleezzarice_2002_10_18_19_00-shot18_79-Track3-Frame15673-Face1	condoleezzarice_2008_06_27_19_00-shot27_40-Track1-Frame10694-Face1
shinrikyoaum	shinrikyoaum_2006_02_20_19_00-shot20_32-Track1-Frame9119-Face1	shinrikyoaum_2006_09_15_19_00-shot15_5-Track2-Frame430-Face1
naruhito	naruhito_2004_05_12_19_00-shot12_109-Track1-Frame27736-Face2	naruhito_2004_05_27_19_00-shot27_94-Track1-Frame31405-Face1
hillaryclinton	hillaryclinton_2009_01_14_19_00-shot14_5-Track1-Frame1021-Face1	hillaryclinton_2009_12_26_19_00-shot26_24-Track1-Frame6252-Face2
azumakoshiishi	azumakoshiishi_2010_05_27_19_00-shot27_25-Track2-Frame7395-Face1	azumakoshiishi_2010_06_30_19_00-shot30_171-Track2-Frame37139-Face1
mizuhofukushima	mizuhofukushima_2007_08_07_19_00-shot07_79-Track1-Frame12363-Face1	mizuhofukushima_2010_05_29_19_00-shot29_7-Track1-Frame761-Face1
osamabinladen	osamabinladen_2001_09_27_19_00-shot27_67-Track1-Frame24664-Face1	osamabinladen_2001_11_17_19_00-shot17_44-Track1-Frame14834-Face1
natsuoyamaguchi	natsuoyamaguchi_2010_01_04_19_00-shot04_46-Track1-Frame10665-Face1	natsuoyamaguchi_2010_03_03_19_00-shot03_18-Track1-Frame5151-Face1
ebizoichikawa	ebizoichikawa_2010_12_07_19_00-shot07_68-Track1-Frame43574-Face1	ebizoichikawa_2010_12_08_19_00-shot08_50-Track1-Frame24755-Face1
gloriamacapagal-arroyo	gloriamacapagal-arroyo_2002_01_09_19_00-shot09_75-Track1-Frame22199-Face1	gloriamacapagal-arroyo_2006_02_25_19_00-shot25_89-Track1-Frame26226-Face1
barutokaito	barutokaito_2010_03_22_19_00-shot22_192-Track1-Frame42589-Face2	barutokaito_2010_03_29_19_00-shot29_170-Track1-Frame44670-Face1
kosukekitajima	kosukekitajima_2003_07_31_19_00-shot31_109-Track1-Frame22834-Face2	kosukekitajima_2005_02_19_19_00-shot19_164-Track1-Frame44403-Face1
yujiang	yujiang_2007_01_30_19_00-shot30_73-Track1-Frame18867-Face1	yujiang_2007_02_06_19_00-shot06_135-Track1-Frame35899-Face1
kikokawashima	kikokawashima_2006_07_27_19_00-shot27_153-Track1-Frame35041-Face1	kikokawashima_2006_09_06_19_00-shot06_195-Track2-Frame33604-Face1
yoshimiwatanabe	yoshimiwatanabe_2009_01_16_19_00-shot16_76-Track1-Frame22631-Face1	yoshimiwatanabe_2010_06_04_19_00-shot04_234-Track1-Frame40738-Face1
takakodoi	takakodoi_2001_08_14_19_00-shot14_44-Track1-Frame11248-Face1	takakodoi_2002_02_19_19_00-shot19_72-Track1-Frame14491-Face1
jianchaoliu	jianchaoliu_2005_03_24_19_00-shot24_156-Track1-Frame36617-Face1	jianchaoliu_2008_01_31_19_00-shot31_111-Track1-Frame31786-Face1
jianchaoliu	jianchaoliu_2005_03_03_19_00-shot03_188-Track1-Frame38795-Face1	jianchaoliu_2008_02_14_19_00-shot14_14-Track1-Frame4545-Face1
christopherhill	christopherhill_2006_12_16_19_00-shot16_24-Track1-Frame4541-Face1	christopherhill_2006_12_20_19_00-shot20_61-Track1-Frame13991-Face2
akihiroohta	akihiroohta_2007_09_10_19_00-shot10_49-Track2-Frame9052-Face1	akihiroohta_2007_12_11_19_00-shot11_50-Track1-Frame12456-Face1
ryoishikawa	ryoishikawa_2009_01_04_19_00-shot04_151-Track1-Frame45934-Face2	ryoishikawa_2009_02_14_19_00-shot14_157-Track1-Frame41781-Face1
taroaso	taroaso_2006_08_06_19_00-shot06_158-Track1-Frame32674-Face1	taroaso_2008_09_24_19_00-shot24_85-Track1-Frame18436-Face1
takeshiokada	takeshiokada_2006_06_12_19_00-shot12_41-Track2-Frame12036-Face1	takeshiokada_2006_06_12_19_00-shot12_44-Track1-Frame13847-Face1
kazuoshii	kazuoshii_2005_08_11_19_00-shot11_31-Track1-Frame10293-Face1	kazuoshii_2007_09_08_19_00-shot08_70-Track1-Frame13829-Face1
georgebush	georgebush_2001_09_21_19_00-shot21_17-Track1-Frame5035-Face1	georgebush_2003_03_18_19_00-shot18_21-Track1-Frame7252-Face1
naotokan	naotokan_2010_07_30_19_00-shot30_4-Track1-Frame488-Face1	naotokan_2011_01_12_19_00-shot12_21-Track1-Frame7843-Face2
katsuyaokada	katsuyaokada_2005_09_12_19_00-shot12_89-Track1-Frame15248-Face1	katsuyaokada_2009_06_10_19_00-shot10_111-Track1-Frame33761-Face1
azumakoshiishi	azumakoshiishi_2009_09_12_19_00-shot12_59-Track2-Frame18673-Face1	azumakoshiishi_2010_10_14_19_00-shot14_40-Track1-Frame32664-Face1
maoasada	maoasada_2006_08_28_19_00-shot28_175-Track1-Frame46479-Face1	maoasada_2008_03_25_19_00-shot25_214-Track2-Frame48125-Face1
johnmccain	johnmccain_2008_09_05_19_00-shot05_12-Track1-Frame1201-Face1	johnmccain_2008_09_27_19_00-shot27_85-Track1-Frame28051-Face1
sadakazutanigaki	sadakazutanigaki_2010_03_04_19_00-shot04_46-Track1-Frame13045-Face1	sadakazutanigaki_2010_05_30_19_00-shot30_72-Track1-Frame17889-Face1
masajuroshiokawa	masajuroshiokawa_2001_12_20_19_00-shot20_31-Track2-Frame10322-Face1	masajuroshiokawa_2001_12_25_19_00-shot25_53-Track1-Frame23137-Face1
naruhito	naruhito_2004_05_10_19_00-shot10_172-Track1-Frame34026-Face1	naruhito_2004_06_04_19_00-shot04_109-Track1-Frame30381-Face1
zico	zico_2003_06_02_19_00-shot02_197-Track1-Frame46052-Face2	zico_2006_06_26_19_00-shot26_126-Track1-Frame36339-Face1
shin	shin_2002_08_26_19_00-shot26_172-Track1-Frame52519-Face1	shin_2009_09_10_19_00-shot10_230-Track1-Frame52510-Face1
donaldrumsfeld	donaldrumsfeld_2001_10_13_19_00-shot13_48-Track1-Frame13619-Face1	donaldrumsfeld_2003_11_15_19_00-shot15_11-Track1-Frame3647-Face1
shizukaarakawa	shizukaarakawa_2006_02_26_19_00-shot26_67-Track1-Frame15808-Face1	shizukaarakawa_2006_03_04_19_00-shot04_99-Track1-Frame23955-Face1
shin	shin_2001_10_20_19_00-shot20_84-Track1-Frame31094-Face1	shin_2002_08_21_19_00-shot21_171-Track1-Frame41566-Face1
takeshiokada	takeshiokada_2006_06_12_19_00-shot12_41-Track2-Frame12036-Face1	takeshiokada_2006_06_12_19_00-shot12_46-Track1-Frame14695-Face1
pervezmusharraf	pervezmusharraf_2001_09_14_19_00-shot14_21-Track1-Frame11056-Face1	pervezmusharraf_2001_09_17_19_00-shot17_6-Track1-Frame4323-Face1
shigeofukuchi	shigeofukuchi_2010_07_06_19_00-shot06_36-Track1-Frame11962-Face1	shigeofukuchi_2010_07_06_19_00-shot06_37-Track1-Frame12120-Face1
akitakasaiki	akitakasaiki_2008_06_07_19_00-shot07_154-Track1-Frame38968-Face1	akitakasaiki_2008_09_06_19_00-shot06_150-Track1-Frame39238-Face1
masako	masako_2002_12_05_19_00-shot05_221-Track1-Frame37860-Face1	masako_2004_06_25_19_00-shot25_185-Track1-Frame41888-Face1
ryoishikawa	ryoishikawa_2009_02_14_19_00-shot14_152-Track1-Frame41325-Face1	ryoishikawa_2011_01_04_19_00-shot04_83-Track4-Frame48533-Face1
shin	shin_2009_08_31_19_00-shot31_229-Track1-Frame49582-Face1	shin_2010_06_29_19_00-shot29_73-Track1-Frame17496-Face1
moo-hyunroh	moo-hyunroh_2006_04_25_19_00-shot25_8-Track1-Frame1643-Face1	moo-hyunroh_2006_10_09_19_00-shot09_52-Track1-Frame9086-Face1
jong-ilkim	jong-ilkim_2002_08_30_19_00-shot30_173-Track1-Frame51732-Face1	jong-ilkim_2005_07_10_19_00-shot10_60-Track1-Frame14293-Face2
takenorikanzaki	takenorikanzaki_2001_07_05_19_00-shot05_88-Track1-Frame23179-Face1	takenorikanzaki_2001_08_07_19_00-shot07_50-Track1-Frame10992-Face1
shinrikyoaum	shinrikyoaum_2004_02_26_19_00-shot26_61-Track1-Frame14202-Face1	shinrikyoaum_2004_07_07_19_00-shot07_67-Track1-Frame17635-Face1
jrtokaibusstaff	jrtokaibusstaff_2008_07_16_19_00-shot16_29-Track1-Frame11963-Face1	jrtokaibusstaff_2008_07_17_19_00-shot17_35-Track1-Frame9660-Face1
akinoriasashoryu	akinoriasashoryu_2003_01_27_19_00-shot27_180-Track1-Frame40074-Face1	akinoriasashoryu_2009_09_27_19_00-shot27_56-Track1-Frame21589-Face1
kosukekitajima	kosukekitajima_2002_10_14_19_00-shot14_141-Track1-Frame46326-Face1	kosukekitajima_2008_04_26_19_00-shot26_97-Track1-Frame15589-Face2
azumakoshiishi	azumakoshiishi_2010_11_04_19_00-shot04_43-Track1-Frame24413-Face1	azumakoshiishi_2010_12_10_19_00-shot10_45-Track1-Frame24630-Face1
barakobama	barakobama_2008_01_31_19_00-shot31_129-Track1-Frame39270-Face1	barakobama_2010_11_13_19_00-shot13_52-Track1-Frame19003-Face1
barakobama	barakobama_2008_11_08_19_00-shot08_70-Track1-Frame17605-Face1	barakobama_2009_11_10_19_00-shot10_22-Track1-Frame5783-Face1
monalisa	monalisa_2006_04_27_19_00-shot27_81-Track1-Frame23142-Face1	monalisa_2008_01_15_19_00-shot15_69-Track3-Frame24609-Face1
donaldrumsfeld	donaldrumsfeld_2003_04_10_19_00-shot10_116-Track1-Frame26852-Face1	donaldrumsfeld_2003_11_07_19_00-shot07_27-Track1-Frame7896-Face1
katsuyaokada	katsuyaokada_2003_12_05_19_00-shot05_55-Track1-Frame17023-Face1	katsuyaokada_2010_05_18_19_00-shot18_115-Track2-Frame36857-Face2
jintaohu	jintaohu_2008_05_10_19_00-shot10_60-Track2-Frame10867-Face2	jintaohu_2008_10_24_19_00-shot24_76-Track1-Frame18608-Face1
seijimaehara	seijimaehara_2006_03_04_19_00-shot04_31-Track1-Frame7716-Face1	seijimaehara_2011_03_04_19_00-shot04_60-Track1-Frame31858-Face1
shizukaarakawa	shizukaarakawa_2006_02_25_19_00-shot25_56-Track1-Frame12271-Face1	shizukaarakawa_2006_03_04_19_00-shot04_100-Track1-Frame24069-Face1
masajuroshiokawa	masajuroshiokawa_2001_07_04_19_00-shot04_107-Track1-Frame32076-Face1	masajuroshiokawa_2001_12_20_19_00-shot20_30-Track2-Frame9858-Face1
sachiyonomura	sachiyonomura_2001_12_05_19_00-shot05_86-Track1-Frame33395-Face1	sachiyonomura_2001_12_26_19_00-shot26_138-Track1-Frame41171-Face1
kotomitsuki	kotomitsuki_2001_09_23_19_00-shot23_89-Track1-Frame26852-Face1	kotomitsuki_2007_07_22_19_00-shot22_88-Track1-Frame34918-Face1
sadakazutanigaki	sadakazutanigaki_2004_12_18_19_00-shot18_139-Track1-Frame35442-Face2	sadakazutanigaki_2010_04_15_19_00-shot15_65-Track1-Frame18970-Face1
seijimaehara	seijimaehara_2005_09_17_19_00-shot17_103-Track1-Frame16088-Face1	seijimaehara_2009_12_13_19_00-shot13_6-Track1-Frame758-Face1
takafumihorie	takafumihorie_2005_02_18_19_00-shot18_36-Track1-Frame10937-Face1	jrtokaibusstaff	jrtokaibusstaff_2008_07_16_19_00-shot16_25-Track4-Frame10282-Face1
muneosuzuki	muneosuzuki_2001_05_22_19_00-shot22_45-Track1-Frame12246-Face1	georgebush	georgebush_2003_03_07_19_00-shot07_110-Track1-Frame27475-Face1
yukiohatoyama	yukiohatoyama_2009_09_23_19_00-shot23_88-Track1-Frame23254-Face1	masakunimurakami	masakunimurakami_2001_06_29_19_00-shot29_74-Track1-Frame30997-Face1
johnkerry	johnkerry_2007_11_21_19_00-shot21_67-Track1-Frame23212-Face1	nicolassakozy	nicolassakozy_2005_11_12_19_00-shot12_85-Track1-Frame30241-Face1
sachiyonomura	sachiyonomura_2001_12_05_19_00-shot05_72-Track1-Frame26374-Face1	takeshikoizumi	takeshikoizumi_2008_11_23_19_00-shot23_135-Track1-Frame30742-Face1
taroaso	taroaso_2009_05_29_19_00-shot29_3-Track1-Frame136-Face1	takafumihorie	takafumihorie_2005_05_16_19_00-shot16_31-Track1-Frame10068-Face1
natsuoyamaguchi	natsuoyamaguchi_2010_06_24_19_00-shot24_21-Track2-Frame6836-Face1	masako	masako_2002_12_05_19_00-shot05_221-Track1-Frame37860-Face1
condoleezzarice	condoleezzarice_2002_10_18_19_00-shot18_8-Track1-Frame1164-Face1	kosukekitajima	kosukekitajima_2003_07_31_19_00-shot31_108-Track1-Frame22749-Face1
taroaso	taroaso_2009_09_15_19_00-shot15_34-Track1-Frame7735-Face1	jrtokaibusstaff	jrtokaibusstaff_2008_07_16_19_00-shot16_25-Track4-Frame10282-Face1
jrtokaibusstaff	jrtokaibusstaff_2008_07_17_19_00-shot17_35-Track1-Frame9660-Face1	takeshikoizumi	takeshikoizumi_2008_12_04_19_00-shot04_84-Track1-Frame24884-Face1
shohakuho	shohakuho_2010_07_05_19_00-shot05_2-Track2-Frame170-Face1	makikotanaka	makikotanaka_2002_08_09_19_00-shot09_159-Track1-Frame33044-Face1
jiabaowen	jiabaowen_2009_12_16_19_00-shot16_135-Track1-Frame34782-Face1	tetsuroyano	tetsuroyano_2008_09_04_19_00-shot04_91-Track2-Frame26165-Face2
jianchaoliu	jianchaoliu_2005_03_24_19_00-shot24_156-Track1-Frame36617-Face1	kaoruyosano	kaoruyosano_2007_08_27_19_00-shot27_179-Track1-Frame29881-Face1
shohakuho	shohakuho_2007_06_01_19_00-shot01_11-Track1-Frame1782-Face1	shoichinakagawa	shoichinakagawa_2009_02_17_19_00-shot17_47-Track1-Frame5371-Face1
kaoriiida	kaoriiida_2008_01_18_19_00-shot18_49-Track1-Frame12037-Face1	bunmeiibuki	bunmeiibuki_2009_07_14_19_00-shot14_92-Track1-Frame25850-Face1
takeshikoizumi	takeshikoizumi_2008_11_29_19_00-shot29_148-Track1-Frame37599-Face1	tonyblair	tonyblair_2001_09_21_19_00-shot21_51-Track1-Frame13686-Face1
akitakasaiki	akitakasaiki_2008_12_07_19_00-shot07_96-Track1-Frame35067-Face2	saddamhussein	saddamhussein_2004_07_02_19_00-shot02_75-Track1-Frame21597-Face1
akiotoyoda	akiotoyoda_2010_02_09_19_00-shot09_82-Track1-Frame16041-Face1	akitakasaiki	akitakasaiki_2008_09_06_19_00-shot06_150-Track1-Frame39238-Face1
junichirokoizumi	junichirokoizumi_2002_09_16_19_00-shot16_19-Track2-Frame5701-Face1	taroaso	taroaso_2009_06_26_19_00-shot26_17-Track1-Frame3575-Face1
shinrikyoaum	shinrikyoaum_2006_09_15_19_00-shot15_59-Track1-Frame13775-Face1	pervezmusharraf	pervezmusharraf_2001_09_14_19_00-shot14_34-Track1-Frame17184-Face1
kaoriiida	kaoriiida_2008_01_18_19_00-shot18_49-Track1-Frame12037-Face1	jrtokaibusstaff	jrtokaibusstaff_2008_07_16_19_00-shot16_26-Track1-Frame11230-Face1
takeshikoizumi	takeshikoizumi_2008_11_24_19_00-shot24_44-Track1-Frame9629-Face1	osamabinladen	osamabinladen_2002_01_09_19_00-shot09_1-Track1-Frame233-Face1
banrikaieda	banrikaieda_2010_11_15_19_00-shot15_73-Track1-Frame40628-Face1	shinzoabe	shinzoabe_2006_09_01_19_00-shot01_18-Track1-Frame3307-Face1
kenfunato	kenfunato_2008_02_27_19_00-shot27_10-Track1-Frame2324-Face1	mizuhofukushima	mizuhofukushima_2007_11_26_19_00-shot26_148-Track1-Frame39232-Face1
makikotanaka	makikotanaka_2001_05_23_19_00-shot23_120-Track1-Frame34119-Face1	moo-hyunroh	moo-hyunroh_2007_09_11_19_00-shot11_155-Track1-Frame38069-Face1
masahikokhomura	masahikokhomura_2008_06_18_19_00-shot18_6-Track1-Frame2095-Face1	hidekimatsui	hidekimatsui_2002_11_26_19_00-shot26_206-Track1-Frame46232-Face1
takenorikanzaki	takenorikanzaki_2001_07_05_19_00-shot05_93-Track1-Frame23685-Face1	jrtokaibusstaff	jrtokaibusstaff_2008_07_16_19_00-shot16_26-Track1-Frame11230-Face1
naotokan	naotokan_2011_02_22_19_00-shot22_52-Track1-Frame35065-Face1	takeshikoizumi	takeshikoizumi_2008_11_25_19_00-shot25_46-Track3-Frame10934-Face1
tsuyoshiyamashita	tsuyoshiyamashita_2006_07_17_19_00-shot17_65-Track1-Frame16435-Face1	taroaso	taroaso_2007_09_27_19_00-shot27_134-Track1-Frame24802-Face2
maoasada	maoasada_2006_08_28_19_00-shot28_175-Track1-Frame46479-Face1	ebizoichikawa	ebizoichikawa_2010_12_07_19_00-shot07_66-Track1-Frame42734-Face1
masayoshison	masayoshison_2006_11_08_19_00-shot08_149-Track1-Frame45476-Face1	sadakazutanigaki	sadakazutanigaki_2006_07_27_19_00-shot27_22-Track1-Frame4350-Face1
masaakishirakawa	masaakishirakawa_2008_09_17_19_00-shot17_36-Track1-Frame13447-Face1	yasuofukuda	yasuofukuda_2008_03_30_19_00-shot30_18-Track1-Frame5214-Face1
jiabaowen	jiabaowen_2010_03_14_19_00-shot14_51-Track1-Frame15785-Face1	mizuhofukushima	mizuhofukushima_2009_07_29_19_00-shot29_95-Track1-Frame26557-Face1
tetsuroyano	tetsuroyano_2008_09_04_19_00-shot04_87-Track6-Frame24251-Face2	barutokaito	barutokaito_2010_03_31_19_00-shot31_172-Track1-Frame45839-Face1
ryoishikawa	ryoishikawa_2007_08_30_19_00-shot30_189-Track1-Frame45811-Face1	ichiroozawa	ichiroozawa_2010_05_13_19_00-shot13_21-Track3-Frame3669-Face1
shoichinakagawa	shoichinakagawa_2009_02_17_19_00-shot17_41-Track1-Frame4741-Face1	yukiohatoyama	yukiohatoyama_2009_05_27_19_00-shot27_83-Track1-Frame15050-Face1
tetsuroyano	tetsuroyano_2008_07_10_19_00-shot10_10-Track2-Frame3314-Face1	tonyblair	tonyblair_2003_06_12_19_00-shot12_69-Track1-Frame21280-Face1
shoichinakagawa	shoichinakagawa_2009_02_17_19_00-shot17_37-Track1-Frame4331-Face1	junichirokoizumi	junichirokoizumi_2003_09_01_19_00-shot01_111-Track1-Frame28436-Face1
naokotakahashi	naokotakahashi_2003_11_17_19_00-shot17_119-Track1-Frame31734-Face1	tsuyoshiyamashita	tsuyoshiyamashita_2006_07_17_19_00-shot17_65-Track1-Frame16435-Face1
takeshikoizumi	takeshikoizumi_2008_11_24_19_00-shot24_44-Track1-Frame9629-Face1	ryoishikawa	ryoishikawa_2009_02_14_19_00-shot14_154-Track1-Frame41498-Face1
ryoishikawa	ryoishikawa_2007_08_30_19_00-shot30_188-Track1-Frame45653-Face2	takakodoi	takakodoi_2001_09_27_19_00-shot27_136-Track1-Frame42927-Face1
johnmccain	johnmccain_2008_09_05_19_00-shot05_12-Track1-Frame1201-Face1	akinoriasashoryu	akinoriasashoryu_2008_01_13_19_00-shot13_41-Track1-Frame10434-Face1
tsuyoshiyamashita	tsuyoshiyamashita_2006_07_17_19_00-shot17_63-Track1-Frame15962-Face1	ichirosuzuki	ichirosuzuki_2005_01_19_19_00-shot19_149-Track1-Frame43768-Face1
johnmccain	johnmccain_2008_09_27_19_00-shot27_85-Track1-Frame28051-Face1	muneosuzuki	muneosuzuki_2010_09_16_19_00-shot16_134-Track1-Frame43075-Face1
sadakazutanigaki	sadakazutanigaki_2009_09_30_19_00-shot30_118-Track3-Frame34619-Face2	shin	shin_2009_02_04_19_00-shot04_163-Track1-Frame42662-Face1
takeshikoizumi	takeshikoizumi_2008_11_25_19_00-shot25_46-Track3-Frame10934-Face1	sennichihoshino	sennichihoshino_2001_12_15_19_00-shot15_180-Track1-Frame45969-Face1
yoshitosengoku	yoshitosengoku_2009_10_18_19_00-shot18_12-Track1-Frame2631-Face1	shizukaarakawa	shizukaarakawa_2006_05_07_19_00-shot07_82-Track1-Frame19641-Face1
syunsaito	syunsaito_2008_02_08_19_00-shot08_18-Track1-Frame4775-Face1	sennichihoshino	sennichihoshino_2001_12_15_19_00-shot15_178-Track1-Frame45688-Face1
sachiyonomura	sachiyonomura_2001_12_05_19_00-shot05_86-Track1-Frame33395-Face1	naokotakahashi	naokotakahashi_2008_10_28_19_00-shot28_105-Track1-Frame16040-Face1
katsuyoshieto	katsuyoshieto_2008_07_23_19_00-shot23_89-Track1-Frame26629-Face1	naotokan	naotokan_2011_03_06_19_00-shot06_113-Track1-Frame50707-Face2
moo-hyunroh	moo-hyunroh_2004_03_12_19_00-shot12_103-Track1-Frame20444-Face1	yoshitosengoku	yoshitosengoku_2009_09_17_19_00-shot17_77-Track1-Frame15297-Face2
hideohigashikokubaru	hideohigashikokubaru_2010_07_01_19_00-shot01_114-Track1-Frame24956-Face1	sennichihoshino	sennichihoshino_2001_12_15_19_00-shot15_177-Track3-Frame45574-Face2
masayoshison	masayoshison_2006_10_30_19_00-shot30_82-Track1-Frame23345-Face1	masakunimurakami	masakunimurakami_2001_03_26_19_00-shot26_64-Track1-Frame12428-Face1
takakodoi	takakodoi_2002_02_20_19_00-shot20_96-Track3-Frame28645-Face2	saddamhussein	saddamhussein_2004_02_07_19_00-shot07_25-Track1-Frame4494-Face1
takeshikoizumi	takeshikoizumi_2008_11_23_19_00-shot23_84-Track3-Frame15916-Face1	banrikaieda	banrikaieda_2010_11_15_19_00-shot15_73-Track1-Frame40628-Face1
myung-baklee	myung-baklee_2010_05_26_19_00-shot26_57-Track1-Frame15374-Face1	ryoishikawa	ryoishikawa_2009_01_04_19_00-shot04_151-Track1-Frame45934-Face2
barutokaito	barutokaito_2010_03_31_19_00-shot31_165-Track1-Frame44840-Face1	saenakarai	saenakarai_2004_11_11_19_00-shot11_186-Track1-Frame48950-Face1
junichirokoizumi	junichirokoizumi_2002_01_07_19_00-shot07_96-Track1-Frame37127-Face1	kosukekitajima	kosukekitajima_2003_07_31_19_00-shot31_9-Track1-Frame1366-Face2
shin	shin_2002_08_28_19_00-shot28_75-Track1-Frame26782-Face1	masakunimurakami	masakunimurakami_2001_03_26_19_00-shot26_64-Track1-Frame12428-Face1
naruhito	naruhito_2005_02_23_19_00-shot23_117-Track1-Frame31104-Face1	colinpowell	colinpowell_2001_11_19_19_00-shot19_44-Track1-Frame12308-Face2
ichirosuzuki	ichirosuzuki_2004_10_11_19_00-shot11_139-Track1-Frame35252-Face1	saenakarai	saenakarai_2006_04_18_19_00-shot18_168-Track1-Frame49187-Face1
masahikokhomura	masahikokhomura_2007_08_27_19_00-shot27_115-Track1-Frame17407-Face1	nicolassakozy	nicolassakozy_2005_11_12_19_00-shot12_8-Track1-Frame1333-Face1
condoleezzarice	condoleezzarice_2002_10_18_19_00-shot18_8-Track1-Frame1164-Face1	fujiomitarai	fujiomitarai_2007_12_10_19_00-shot10_143-Track1-Frame33711-Face1
